SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_CLOCK,HEIGHT_DIFFERENTIAL,HAS_HEIGHT_ADVANTAGE,LOW_CLOCK,LONG_TOUCH,HIGH_DRIBBLE,SHOT_EVENT_ID
4.9,0.0,4.3,7.2,-3.0,0,0,0,0,0d7df3cd15f4
25.2,4.6,0.9,19.7,-3.0,0,0,0,0,55c70176b340
12.5,3.5,1.8,11.9,3.0,0,0,0,0,3e235802f7be
6.0,2.5,11.2,13.2,-9.0,0,0,1,1,a24d89756088
27.6,5.0,6.3,16.6,-4.0,0,0,0,1,b3647d240f51
26.4,6.1,1.0,20.8,2.0,0,0,0,0,ffe19ed11b20
4.3,1.4,2.1,13.9,0.0,0,0,0,0,cd0ce6fca786
0.5,2.4,1.4,18.2,-2.0,0,0,0,0,99f95e42585d
1.1,1.2,2.9,13.7,0.0,0,0,0,0,d08e585f015c
19.0,4.8,1.2,4.0,-2.0,0,1,0,0,20be7d50379e
21.8,3.4,0.7,19.3,0.0,0,0,0,0,2f2aec3aa891
23.2,6.1,3.6,20.1,-1.0,0,0,0,0,de71e5604052
2.6,2.1,3.7,23.7,-9.0,0,0,0,0,e75c7471306c
2.4,3.3,11.2,13.4,-8.0,0,0,1,1,989ea162eaf4
4.0,7.7,2.8,13.4,-6.0,0,0,0,0,f113d9757b53
9.4,1.1,12.4,10.0,2.0,0,0,1,1,24cef43eeed6
23.9,5.7,0.8,15.7,1.0,0,0,0,0,52e0eb445797
15.1,3.4,4.0,3.0,0.0,0,1,0,0,639339c7d6fa
4.9,1.8,0.9,23.7,2.0,0,0,0,0,1d934d5d02a0
20.6,5.8,0.8,18.1,-1.0,0,0,0,0,83e9cf34abe9
27.2,8.3,4.2,19.0,0.0,0,0,0,0,3f3bd569b2cf
29.8,8.9,2.1,2.7,0.0,0,1,0,0,a5da2bbca47c
22.6,5.8,0.9,8.8,-3.0,0,0,0,0,666b694f1e14
24.0,5.6,1.0,22.0,1.0,0,0,0,0,3625b1c8c33f
15.5,3.2,4.7,8.2,2.0,0,0,0,1,a9153a0c029a
12.9,2.9,4.9,9.0,4.0,0,0,0,1,b69324d73f0e
2.1,3.5,0.7,13.3,-13.0,0,0,0,0,4a786fad0add
4.7,4.0,0.1,19.8,7.0,1,0,0,0,5147ac1b3c27
28.9,4.6,2.8,0.0,-2.0,0,1,0,0,86e8323c1633
23.9,5.7,1.1,11.0,1.0,0,0,0,0,dcc869c43aad
5.1,1.3,4.4,20.0,-6.0,0,0,0,0,d1b04f0fd368
22.1,3.0,1.8,0.5,-4.0,0,1,0,0,7d253286ca05
13.4,5.8,0.8,15.4,1.0,0,0,0,0,ddf60266a4f7
2.5,6.2,1.2,16.5,-5.0,0,0,0,0,fcd2f7503c70
4.9,2.7,0.7,16.4,0.0,0,0,0,0,6a22a93d4f94
4.2,1.6,2.4,7.1,-4.0,0,0,0,0,857da2cce9da
10.4,3.7,5.5,0.0,8.0,1,1,0,0,1d9566b6d2b1
16.5,2.7,0.6,1.1,-1.0,0,1,0,0,e0ed4f5c616b
23.1,4.3,0.8,5.7,3.0,0,0,0,0,e8b22486f0af
8.7,0.5,2.0,20.4,0.0,0,0,0,0,ea41be402e32
5.7,4.6,4.2,0.0,-4.0,0,1,0,1,20e63c3a715b
2.2,1.7,1.5,19.0,-3.0,0,0,0,0,b796471a9ab7
6.0,2.4,1.6,7.2,8.0,1,0,0,0,1b863a1a4bb9
21.2,3.7,0.8,11.2,-2.0,0,0,0,0,4f94169ea491
15.5,3.7,9.8,13.8,0.0,0,0,0,1,d67af4b9c57a
4.2,3.2,4.6,17.9,0.0,0,0,0,1,6f49b12dc5c8
18.7,4.9,10.6,12.0,-1.0,0,0,1,1,6686dbf6a7a8
12.3,2.4,4.2,14.4,1.0,0,0,0,0,172b5b5cb8a1
18.5,4.1,2.4,9.0,0.0,0,0,0,0,0c55ed379d1a
24.6,2.2,4.4,19.5,1.0,0,0,0,0,008a4646a045
15.0,4.0,2.4,9.9,0.0,0,0,0,0,0f791723f396
7.5,2.1,1.8,9.0,0.0,0,0,0,0,3adc2e4e9e32
19.3,4.4,10.1,13.3,-3.0,0,0,1,1,f7750e05ecb4
23.7,2.9,3.9,14.0,-4.0,0,0,0,0,30149e3d7613
1.4,1.3,1.1,23.5,1.0,0,0,0,0,3144d7cc6849
6.6,2.7,3.0,9.0,-4.0,0,0,0,0,3e9b251ce32d
25.0,3.0,1.2,11.5,2.0,0,0,0,0,10b5019429a9
8.8,1.8,6.1,9.3,-2.0,0,0,0,0,e707ce103e11
3.6,7.0,4.6,19.9,-4.0,0,0,0,1,1946b6a0e444
21.3,4.8,2.9,14.0,1.0,0,0,0,0,d98bd6b58dda
21.7,5.3,1.2,14.3,0.0,0,0,0,0,6f577be3599e
25.3,6.6,0.8,10.0,-2.0,0,0,0,0,d0fbbdab9544
6.1,1.5,0.0,24.0,0.0,0,0,0,0,dcbf70be3337
17.3,4.1,2.0,14.4,4.0,0,0,0,0,4794cf323277
23.0,4.8,0.9,9.0,-2.0,0,0,0,0,4052150d1677
8.5,3.0,1.1,12.0,1.0,0,0,0,0,38b73cbb8fb0
23.0,5.3,0.7,6.3,3.0,0,0,0,0,85d3291b3dee
24.5,5.5,1.5,16.3,0.0,0,0,0,0,05e28829aca7
4.6,1.4,2.7,19.6,-2.0,0,0,0,0,53c831aed8f2
3.9,1.9,0.6,4.7,-4.0,0,1,0,0,1b87fc978766
8.8,5.3,2.5,11.0,-7.0,0,0,0,0,ee91450a92e9
25.1,5.4,0.7,9.0,-7.0,0,0,0,0,462ba77c477a
20.0,1.9,2.4,1.2,2.0,0,1,0,0,8cb7cbf619bd
22.5,6.8,0.8,11.9,-1.0,0,0,0,0,8291060506f5
9.0,3.9,2.1,19.6,-5.0,0,0,0,0,0a5efa6712dd
5.5,1.9,3.5,18.6,1.0,0,0,0,0,011a78625c6c
24.6,7.7,0.9,11.0,-1.0,0,0,0,0,42059bb9739f
23.9,12.3,0.9,20.5,-1.0,0,0,0,0,0fa17aebd6e8
18.2,2.8,2.4,3.0,1.0,0,1,0,0,eb27592de278
10.4,0.3,1.8,4.6,-1.0,0,1,0,0,e8297a5a43e5
7.9,1.7,2.3,21.0,0.0,0,0,0,0,cca00d0305a9
25.2,7.8,0.8,21.4,6.0,1,0,0,0,4a9d704f0830
6.9,3.2,8.8,6.5,-2.0,0,0,0,0,97c557fd1925
8.0,2.4,2.2,14.6,1.0,0,0,0,0,b4cffa15faef
21.9,5.0,0.8,9.2,-3.0,0,0,0,0,7db4928986dd
3.4,3.6,1.3,14.8,-5.0,0,0,0,0,92f28f5117dd
19.7,5.6,0.8,15.4,2.0,0,0,0,0,08fe3b220042
24.1,13.4,0.9,18.0,2.0,0,0,0,0,b5bbebc8e275
11.3,4.8,5.0,4.5,2.0,0,1,0,0,f237dca8bea8
4.7,2.9,1.1,15.2,-1.0,0,0,0,0,440f66359649
8.9,3.8,4.3,18.0,1.0,0,0,0,0,cc1aab62210e
4.1,2.1,4.9,9.4,-2.0,0,0,0,0,86c654a6c87d
5.8,0.1,2.6,8.3,-4.0,0,0,0,0,2a39034d133f
25.4,4.1,1.0,14.0,0.0,0,0,0,0,a59d81d8787f
24.0,3.9,1.0,12.9,-1.0,0,0,0,0,5ba540080f07
20.4,11.4,0.8,4.0,1.0,0,1,0,0,f5705f8534dc
18.1,5.1,2.1,11.6,0.0,0,0,0,0,0c855a968965
24.7,2.8,1.8,18.9,1.0,0,0,0,0,84d266f24a23
1.2,2.8,2.1,20.1,-6.0,0,0,0,0,c0aee0d919fc
6.8,2.5,5.0,11.0,-2.0,0,0,0,0,a0c1adb13af9
3.4,1.2,1.2,14.4,1.0,0,0,0,0,9ce04c5a38d6
25.6,4.9,5.8,17.3,-2.0,0,0,0,1,9a20653b4644
23.6,6.1,0.7,6.5,2.0,0,0,0,0,abe8be9e7903
22.5,4.3,11.5,12.4,1.0,0,0,1,1,110bb6d60aa2
19.6,5.4,0.9,10.4,-3.0,0,0,0,0,3dd6d021c176
9.2,2.8,3.5,5.0,-1.0,0,1,0,0,cb7fd64532cb
9.7,3.1,1.0,17.5,-2.0,0,0,0,0,973e08d8c0e5
15.4,2.6,3.5,10.0,0.0,0,0,0,0,82e5485ea510
15.9,4.0,0.8,10.0,6.0,1,0,0,0,a1572aedb76d
5.8,4.1,2.3,10.7,-9.0,0,0,0,0,014aa706ece2
8.4,4.5,8.7,5.4,-3.0,0,0,0,1,64100da2ef37
27.6,4.4,0.9,15.3,6.0,1,0,0,0,e3fc88fc9d8c
21.8,3.7,5.5,10.7,1.0,0,0,0,0,63154823d3bb
24.0,7.2,1.2,22.5,-4.0,0,0,0,0,817195c84f2a
22.9,3.7,0.6,11.2,0.0,0,0,0,0,1304cf65b196
6.1,2.6,13.6,7.1,-4.0,0,0,1,1,c7819f5175c2
19.2,3.1,4.0,11.6,1.0,0,0,0,0,461637b194e2
19.6,4.1,0.8,5.7,-1.0,0,0,0,0,0daece40489d
5.9,3.6,0.8,12.0,-3.0,0,0,0,0,ad60f15f838a
8.6,5.0,3.7,12.9,-1.0,0,0,0,0,6d39a549aa70
22.1,5.2,0.7,4.5,-7.0,0,1,0,0,643656a3c709
3.0,2.2,0.9,10.6,-2.0,0,0,0,0,26ca0c16aa4e
32.6,5.9,0.8,0.0,-4.0,0,1,0,0,21915bfb5c1f
24.0,5.0,1.3,11.3,0.0,0,0,0,0,e5534815bc7f
1.5,3.7,0.4,24.0,-3.0,0,0,0,0,829eb23bcce2
22.4,3.6,0.9,11.6,5.0,1,0,0,0,f598d891ae94
25.1,7.0,0.8,4.2,3.0,0,1,0,0,dca3c11a8f77
2.7,4.0,0.6,7.6,1.0,0,0,0,0,7a06b6c31c79
21.7,4.1,11.6,12.5,-3.0,0,0,1,1,7e3031f37be0
22.4,5.6,0.8,10.0,1.0,0,0,0,0,907e9bfd17a6
24.7,5.1,1.6,11.7,-2.0,0,0,0,0,4b1e43bbbbd3
19.6,7.3,0.8,11.1,-2.0,0,0,0,0,92da9d24ae58
10.6,3.3,2.7,11.4,1.0,0,0,0,0,dc0fce7571f6
3.2,2.1,0.7,7.1,0.0,0,0,0,0,d13c46558eb1
2.6,1.9,4.7,8.0,-2.0,0,0,0,0,c96d85a9f29b
2.1,1.5,0.1,5.2,1.0,0,0,0,0,b01b1e015d6f
24.9,6.5,9.4,16.9,-2.0,0,0,0,1,f83dbb8bc4bf
5.8,4.3,2.3,0.0,1.0,0,1,0,0,672204035193
20.3,2.2,7.5,4.2,-3.0,0,1,0,0,f2a68097ff96
23.3,3.6,0.8,11.8,-1.0,0,0,0,0,7d2808207a32
23.9,8.4,0.9,8.5,-4.0,0,0,0,0,36efcb54c711
20.1,7.1,1.1,14.0,-1.0,0,0,0,0,33b3a30bc3d3
26.5,5.5,0.6,1.5,-6.0,0,1,0,0,a7882ab754a2
4.3,1.4,0.0,24.0,-3.0,0,0,0,0,c556db43c3dd
3.6,1.9,0.7,4.1,4.0,0,1,0,0,8b14d9d00ce9
25.2,6.0,0.7,9.0,-1.0,0,0,0,0,5b1f7ff1565e
25.0,4.1,8.8,6.0,-1.0,0,0,0,1,ad1b1c32136e
19.7,8.2,1.0,7.2,1.0,0,0,0,0,0bb7e8bf6e41
22.9,5.3,9.0,15.4,-3.0,0,0,0,1,3bb605c8edf1
22.4,4.1,0.8,17.0,-4.0,0,0,0,0,f85327a224a6
21.4,2.4,2.3,12.1,3.0,0,0,0,0,d67247d6826b
13.8,3.4,2.1,2.0,1.0,0,1,0,0,3f039138aebd
19.7,4.3,1.4,9.9,-10.0,0,0,0,0,b14fba2b77e8
23.4,8.8,0.9,7.5,-2.0,0,0,0,0,aadf7f629aa5
1.2,2.9,0.5,18.0,0.0,0,0,0,0,55030285fa43
2.0,1.3,1.7,17.7,-2.0,0,0,0,0,71ea63f4a5f4
22.3,0.4,3.3,3.1,-1.0,0,1,0,0,c346ca3e1676
23.7,3.2,1.5,9.2,1.0,0,0,0,0,53f818bade5f
15.6,1.7,2.4,13.4,1.0,0,0,0,0,2be75298cda5
2.6,2.5,1.1,14.0,-10.0,0,0,0,0,4c9f44625b46
2.4,2.6,0.7,10.3,10.0,1,0,0,0,4b08c472fa7f
7.8,2.9,0.5,5.5,-2.0,0,0,0,0,9faf7a66869c
8.8,2.4,7.4,16.5,-1.0,0,0,0,1,4df288ed687a
8.8,1.8,7.0,16.0,-6.0,0,0,0,1,9d92e652df25
22.6,9.1,1.0,15.9,2.0,0,0,0,0,14535b81af3c
19.5,4.9,0.8,12.8,-5.0,0,0,0,0,9baec3b813ae
20.8,3.6,4.2,9.2,-2.0,0,0,0,0,614d5107a908
2.3,1.9,1.6,12.1,2.0,0,0,0,0,74dd2e39145e
23.9,4.9,1.2,15.9,1.0,0,0,0,0,ec949a19e307
2.1,3.9,1.5,18.6,-9.0,0,0,0,0,30ab41cde02b
8.1,3.8,0.6,14.0,0.0,0,0,0,0,976ba58cc505
9.5,0.4,5.8,7.2,-3.0,0,0,0,0,74d6f64411b4
3.0,2.6,1.4,21.6,-1.0,0,0,0,0,cdb9064de6b7
17.9,2.3,9.4,14.5,0.0,0,0,0,1,b4680823770b
2.1,3.0,4.7,19.8,-7.0,0,0,0,0,963566dc6843
12.4,1.1,5.7,0.9,0.0,0,1,0,1,bb6cacf37082
4.6,3.9,11.9,12.1,-8.0,0,0,1,1,b5a5c208b0b7
8.7,6.1,0.8,6.3,-3.0,0,0,0,0,73c8e60f7a3c
14.8,5.4,1.7,15.0,3.0,0,0,0,0,33336335e808
3.7,8.6,3.6,21.6,-6.0,0,0,0,0,5736357fd82d
23.6,4.3,0.8,8.7,0.0,0,0,0,0,d09c46874b0c
19.1,5.0,19.2,5.2,-5.0,0,0,1,1,5642361d6161
4.4,2.5,1.3,23.4,4.0,0,0,0,0,53a91a5cb2c2
21.0,4.2,4.0,20.8,1.0,0,0,0,1,be26cb664089
2.2,3.3,1.0,24.0,0.0,0,0,0,0,273bb7b1f21c
23.9,3.4,1.2,11.0,1.0,0,0,0,0,61cdff5e7224
23.2,8.6,2.1,18.1,-6.0,0,0,0,0,5d9c41f1fe6e
5.1,2.4,0.8,20.5,0.0,0,0,0,0,30be4bc2490b
15.0,6.3,9.1,8.0,2.0,0,0,0,1,60cad864b273
24.2,9.5,3.1,22.0,-2.0,0,0,0,0,8c4b382921db
3.1,5.1,0.3,14.1,-2.0,0,0,0,0,28548621b028
5.1,2.9,0.8,18.4,1.0,0,0,0,0,883f6e9b99be
23.9,6.2,1.0,11.3,0.0,0,0,0,0,193734387dcf
1.8,2.4,1.1,16.2,0.0,0,0,0,0,5823ee9a48a1
9.5,4.0,2.5,3.0,1.0,0,1,0,0,e1d389e8050d
0.8,3.5,2.5,22.5,2.0,0,0,0,0,bff6677cc1ba
22.0,14.4,1.0,16.1,-10.0,0,0,0,0,725d179bf376
12.8,3.5,3.2,14.2,6.0,1,0,0,0,4484458fad94
2.4,2.5,7.2,16.0,-8.0,0,0,0,1,aa0b454e9d48
26.1,2.2,10.0,14.0,2.0,0,0,1,1,1e253acade3c
5.1,2.5,2.2,12.3,-2.0,0,0,0,0,9578acc35619
22.3,3.5,1.0,19.9,-1.0,0,0,0,0,45ad67d05e82
20.4,3.4,1.7,12.5,1.0,0,0,0,0,a0f7fdd05ef1
6.1,2.7,0.8,6.3,4.0,0,0,0,0,122f0e6e3e65
6.8,1.8,7.0,10.0,-1.0,0,0,0,1,ec77badc9025
6.6,2.7,2.9,12.8,-1.0,0,0,0,0,eb6e4932d603
2.4,2.2,1.0,12.0,-1.0,0,0,0,0,81b9717e3fcd
4.1,3.2,7.0,16.4,-4.0,0,0,0,1,076d5c0f6260
9.6,3.0,1.6,10.4,-8.0,0,0,0,0,98ebeb6b4016
17.4,4.3,1.0,5.7,-1.0,0,0,0,0,c67543a7f838
25.5,6.6,4.4,21.1,-6.0,0,0,0,0,273e97acf58d
28.1,3.2,6.2,1.9,0.0,0,1,0,0,e098ceb6e3c8
20.1,4.9,1.5,6.6,2.0,0,0,0,0,bec065be07de
2.2,3.7,1.3,5.4,-2.0,0,0,0,0,597d1cf74147
18.7,6.0,0.9,12.9,1.0,0,0,0,0,a68187f93741
10.6,1.4,7.6,5.9,6.0,1,0,0,0,6f9fb0969863
3.9,2.3,2.6,8.8,3.0,0,0,0,0,18333b112687
24.5,13.1,1.1,8.6,6.0,1,0,0,0,182034b3356f
5.2,4.5,2.6,13.4,-1.0,0,0,0,0,a0198ee9a14d
1.7,0.9,1.1,24.0,-2.0,0,0,0,0,f6be86fb1825
23.4,5.3,1.1,18.5,-4.0,0,0,0,0,1d8740cc9216
16.4,4.7,2.9,10.6,-4.0,0,0,0,0,639a4c38803e
22.4,21.6,0.0,13.3,-11.0,0,0,0,0,ca0562e671d7
24.6,10.5,0.9,20.3,3.0,0,0,0,0,5bc7b0b7faa9
14.0,4.2,7.8,0.0,-3.0,0,1,0,1,a0ae5299352b
8.5,1.5,4.0,8.4,-9.0,0,0,0,0,328c938812f1
4.2,7.1,1.6,20.1,7.0,1,0,0,0,4390b02e10e6
3.7,1.8,0.9,12.7,1.0,0,0,0,0,d262a37edae6
23.9,7.2,0.8,9.3,5.0,1,0,0,0,20f42721e79e
18.3,4.1,5.1,20.0,-4.0,0,0,0,1,78fbd95f3c4c
2.3,18.6,3.9,20.8,-7.0,0,0,0,0,584c92124dda
2.7,0.7,3.6,11.8,0.0,0,0,0,0,dc57908cf42f
2.1,3.1,0.0,24.0,1.0,0,0,0,0,e0696fe6c133
4.1,8.2,0.6,6.2,-1.0,0,0,0,0,02a16a8e02de
22.4,17.4,1.2,20.0,-1.0,0,0,0,0,ab606710a9f1
1.5,2.8,0.8,7.3,-3.0,0,0,0,0,d5d352deb72f
2.7,1.6,11.2,12.3,2.0,0,0,1,1,6e668e745e3a
5.0,2.5,6.5,7.0,-2.0,0,0,0,0,ea7d972ba90c
25.8,5.3,4.8,14.2,-2.0,0,0,0,0,8ee116ab88e2
4.2,2.5,1.3,13.7,-2.0,0,0,0,0,e6bc695ad27d
5.7,1.6,14.9,9.0,-6.0,0,0,1,1,f19ef6379fcb
13.1,4.2,6.3,16.7,-11.0,0,0,0,1,c273a1e4e362
23.8,5.4,1.1,3.3,0.0,0,1,0,0,8e5227d42968
9.7,5.2,1.3,0.0,-11.0,0,1,0,0,9900eeb29664
2.1,0.9,0.1,24.0,-1.0,0,0,0,0,678acb822867
19.3,2.7,2.8,8.2,-5.0,0,0,0,0,bf098f3818ea
24.5,3.5,0.7,16.7,2.0,0,0,0,0,0d12d602fbb8
5.3,1.2,2.0,22.7,-1.0,0,0,0,0,d71bea67bf15
24.5,5.7,0.9,13.1,-2.0,0,0,0,0,cfafa094a650
12.4,5.3,3.6,11.2,-1.0,0,0,0,1,251154202d48
7.9,2.8,4.9,7.8,1.0,0,0,0,1,36e26fcc8dd8
3.4,2.1,2.5,20.0,-8.0,0,0,0,0,3876e6c22ca0
3.8,2.5,3.4,11.6,0.0,0,0,0,0,37cfdf74cbd2
1.2,6.7,5.3,22.8,11.0,1,0,0,0,a429da435f57
4.0,4.2,2.4,15.4,-5.0,0,0,0,0,e89887dc399e
8.6,2.4,3.9,2.4,7.0,1,1,0,0,18ffa21b2f81
23.9,9.8,0.8,19.5,9.0,1,0,0,0,ed15fecb8291
23.8,7.0,0.9,9.0,-1.0,0,0,0,0,8b1cd32423ce
25.8,11.0,1.0,8.0,2.0,0,0,0,0,d21bd62102f8
25.3,2.2,1.6,5.7,-1.0,0,0,0,0,4255fe613002
3.9,5.8,0.6,20.3,-1.0,0,0,0,0,07b1a58edd25
26.7,7.0,0.9,17.6,2.0,0,0,0,0,65e04d45b163
17.8,7.4,0.8,14.0,6.0,1,0,0,0,42d8d76f5db2
3.0,1.5,1.3,13.3,3.0,0,0,0,0,fa4825630d45
7.4,0.1,2.0,23.6,2.0,0,0,0,0,09887a9514ad
1.7,0.4,0.4,24.0,-7.0,0,0,0,0,65c45b550d52
24.5,7.4,0.9,12.9,2.0,0,0,0,0,c248962fd756
21.2,3.8,2.0,18.3,2.0,0,0,0,0,1ff156ceb549
6.3,3.0,0.3,6.9,7.0,1,0,0,0,9e3264597fdb
16.2,4.0,1.9,6.4,-2.0,0,0,0,0,36b817ec4b31
3.6,4.8,1.8,20.4,-2.0,0,0,0,0,1704ba1242e8
25.4,5.3,1.9,3.8,-12.0,0,1,0,0,f3b9afe7ef84
4.7,1.9,1.6,0.0,-3.0,0,1,0,0,e0becccf0ddd
22.0,0.7,1.0,8.4,-2.0,0,0,0,0,01040c949308
6.7,4.3,0.8,0.0,-2.0,0,1,0,0,709270529e02
23.1,4.4,1.0,16.5,-2.0,0,0,0,0,20decd892261
4.4,1.5,4.2,8.1,-10.0,0,0,0,0,eb8b80674fbe
11.9,3.2,0.8,9.8,6.0,1,0,0,0,e57d5637051c
24.5,7.1,0.8,6.3,0.0,0,0,0,0,d55b047a488a
2.3,5.3,4.0,20.1,-1.0,0,0,0,1,4a2653a3233e
25.1,3.0,0.9,11.4,-1.0,0,0,0,0,b8201e66c4d2
2.5,1.4,3.6,14.6,-1.0,0,0,0,0,a44ad40e8bba
25.2,4.9,0.7,4.4,0.0,0,1,0,0,da38e35a0fdd
5.3,3.1,6.8,0.0,-1.0,0,1,0,1,070a107da289
24.5,4.5,2.2,9.8,0.0,0,0,0,0,18aab8401b28
23.2,3.7,0.8,18.6,2.0,0,0,0,0,1574cfb571e3
5.8,2.2,2.3,12.8,-2.0,0,0,0,0,5a5956c847ed
25.0,8.1,1.5,17.2,-4.0,0,0,0,0,2dbec05e2e7a
3.1,2.8,2.6,8.8,-2.0,0,0,0,0,1b58d3edbee0
1.6,1.6,1.1,0.0,6.0,1,1,0,0,d0c5a51fa36a
16.8,2.0,1.0,11.1,2.0,0,0,0,0,6287ef6eada0
2.2,2.1,1.9,5.2,-11.0,0,0,0,0,e5fc182211a7
2.7,4.3,0.7,17.0,2.0,0,0,0,0,d72d6074b197
2.2,0.2,0.0,23.9,0.0,0,0,0,0,9229a366e05f
23.0,5.3,1.1,18.7,2.0,0,0,0,0,158bbf112933
7.5,2.7,2.2,0.3,1.0,0,1,0,0,06864cbd673d
25.5,4.0,1.0,8.3,1.0,0,0,0,0,9845495fb8fc
8.0,1.1,2.6,15.0,-3.0,0,0,0,0,e590cb2bd423
1.8,0.2,4.8,9.0,-3.0,0,0,0,0,d1b6c7d02bb9
11.3,3.6,1.3,5.8,5.0,1,0,0,0,f7c93ab75f13
13.8,5.0,2.8,7.4,-1.0,0,0,0,0,e4e21ad8a50d
24.5,5.8,0.8,13.2,-1.0,0,0,0,0,b96fdadaac88
2.3,6.5,1.2,0.0,-1.0,0,1,0,0,5e850fc585b1
5.8,1.9,3.1,12.4,2.0,0,0,0,0,254aa6b61435
25.9,5.6,1.2,8.9,-4.0,0,0,0,0,d3fc741aeb0d
25.8,4.1,8.6,15.9,-2.0,0,0,0,1,a2bf80f86c0b
4.4,0.1,5.8,19.1,2.0,0,0,0,1,84fba987dc58
1.2,3.9,4.1,14.6,4.0,0,0,0,0,f2b6caae58a8
28.5,3.7,10.3,2.0,5.0,1,1,1,1,ecc8f04937e7
22.2,2.2,1.0,6.0,2.0,0,0,0,0,0c03efb48b47
2.0,2.2,1.8,15.3,-3.0,0,0,0,0,918c454bfa0f
3.1,3.4,0.9,15.0,-1.0,0,0,0,0,fbb4965bfafa
25.6,7.3,8.0,16.3,-1.0,0,0,0,1,bda581e45b99
24.2,5.7,0.7,13.2,-1.0,0,0,0,0,2b15487d1eb1
2.2,4.6,0.8,22.3,-2.0,0,0,0,0,6b773c20fa32
4.3,2.7,1.3,8.8,14.0,1,0,0,0,440c2753d24e
5.3,3.6,2.5,9.7,-2.0,0,0,0,0,7eaf04169a76
25.3,4.7,1.0,1.1,9.0,1,1,0,0,1bc1ad5cb34b
1.8,3.8,0.6,7.9,-5.0,0,0,0,0,b6f7ac8dc34f
12.8,4.3,0.8,10.5,5.0,1,0,0,0,11070f10a3af
7.9,3.0,1.2,13.2,-5.0,0,0,0,0,58a731ac2e0d
5.1,4.0,3.0,14.7,-10.0,0,0,0,0,80359e721bda
4.1,5.1,2.6,11.4,-4.0,0,0,0,0,d600074e6dac
12.0,5.3,1.8,1.3,-1.0,0,1,0,0,8c90f833a570
1.9,2.7,0.2,24.0,1.0,0,0,0,0,a5cb66b25911
17.8,4.3,3.2,0.0,-3.0,0,1,0,0,5626e098c10d
3.1,3.7,1.3,24.0,5.0,1,0,0,0,232dbfb84385
7.4,1.9,5.7,8.6,-4.0,0,0,0,1,541bcbbece8e
21.9,2.6,1.8,2.1,-1.0,0,1,0,0,86cc6c02cfd1
11.5,3.3,0.0,12.3,-1.0,0,0,0,0,632d62108272
25.6,5.3,1.3,18.5,1.0,0,0,0,0,62f50920bf20
0.5,2.3,1.5,14.9,1.0,0,0,0,0,8ee2513b8467
22.6,7.0,0.8,0.0,3.0,0,1,0,0,fc5fbbb42075
25.8,8.1,4.5,20.1,-6.0,0,0,0,0,fea2317c0c26
1.7,2.5,0.4,0.0,-1.0,0,1,0,0,d23c74876abb
3.1,1.0,0.9,9.0,0.0,0,0,0,0,f06e66f53001
21.7,5.5,0.8,12.5,-1.0,0,0,0,0,0e72dc1caae9
3.9,1.8,4.9,8.6,4.0,0,0,0,1,8e7f2bbe7511
5.0,1.8,1.0,16.9,6.0,1,0,0,0,6fabafc72073
22.6,2.1,1.9,3.9,1.0,0,1,0,0,fec0121e8750
22.9,2.8,0.7,8.8,7.0,1,0,0,0,a12adc2fb1a1
5.1,3.4,4.5,12.1,1.0,0,0,0,0,bf2bd337bd38
24.8,4.8,0.8,11.1,2.0,0,0,0,0,5a6dac67af35
8.4,2.0,6.6,5.5,0.0,0,0,0,0,9342b729468b
22.4,6.1,0.7,9.0,-5.0,0,0,0,0,948f56129bfe
25.0,5.9,0.8,12.9,-2.0,0,0,0,0,9639daf571d6
4.2,0.0,2.6,8.1,0.0,0,0,0,0,480f6804752f
25.8,5.3,0.8,9.8,3.0,0,0,0,0,3ea279d0616c
21.4,4.2,1.1,11.9,0.0,0,0,0,0,f5a050dee12c
6.9,3.6,1.6,13.1,0.0,0,0,0,0,853502d4d6bd
3.7,2.1,3.3,12.5,0.0,0,0,0,0,23f727e1be26
6.9,2.4,1.7,12.1,-1.0,0,0,0,0,c088fb8b5f48
21.5,5.9,12.2,11.0,-8.0,0,0,1,1,a61052d4e232
10.8,5.5,0.9,4.7,-2.0,0,1,0,0,78d94799cc12
21.0,4.3,2.1,13.2,-3.0,0,0,0,0,eee2d9e64000
3.9,0.7,2.8,10.7,-7.0,0,0,0,0,401cc809d515
24.4,3.6,0.6,4.5,3.0,0,1,0,0,5a83ba979d4d
23.9,5.6,2.8,20.1,-2.0,0,0,0,0,0a37f3fefd26
16.2,5.7,1.3,9.7,-3.0,0,0,0,0,2c7861f3a5d1
22.4,5.8,1.2,7.5,-15.0,0,0,0,0,71cb69734d57
5.3,1.8,2.4,5.1,0.0,0,0,0,0,ea85a7e6b25a
19.7,7.6,0.8,14.1,10.0,1,0,0,0,204f24e9e77e
2.8,2.7,5.1,3.9,5.0,1,1,0,0,412054a17544
4.9,2.7,0.8,12.7,-2.0,0,0,0,0,ee88b013a894
2.5,1.7,1.6,2.9,-2.0,0,1,0,0,616fe6e66708
0.9,3.5,7.5,17.4,3.0,0,0,0,0,d25f96e8c2cc
6.9,1.9,3.0,15.1,-2.0,0,0,0,0,50c168cb3d75
25.3,4.6,0.8,2.0,-3.0,0,1,0,0,93c133f7472a
16.5,3.7,1.0,12.0,2.0,0,0,0,0,0359bc96f231
14.0,2.9,2.4,5.1,3.0,0,0,0,0,35d457214596
