pitch_speed_mph,arm_slot,cog_velo_pkh,elbow_absorption_fp_br,elbow_flexion_fp,elbow_pronation_fp,elbow_transfer_fp_br,glove_shoulder_abduction_fp,glove_shoulder_external_rotation_fp,lead_grf_x_max,lead_grf_z_max,lead_hip_absorption_fp_br,lead_hip_transfer_fp_br,lead_knee_absorption_fp_br,lead_knee_extension_angular_velo_max,lead_knee_extension_from_fp_to_br,lead_knee_generation_fp_br,lead_knee_transfer_fp_br,max_cog_velo_x,max_elbow_extension_velo,max_elbow_flexion,max_rotation_hip_shoulder_separation,max_shoulder_external_rotation,max_shoulder_horizontal_abduction,max_shoulder_internal_rotational_velo,max_torso_rotational_velo,pelvis_anterior_tilt_fp,pelvis_lumbar_transfer_fp_br,pelvis_rotation_fp,rear_grf_mag_max,rear_grf_x_max,rear_hip_generation_pkh_fp,rear_knee_transfer_pkh_fp,shoulder_generation_fp_br,shoulder_horizontal_abduction_fp,shoulder_internal_rotation_moment,stride_angle,stride_length,torso_anterior_tilt_mer,torso_lateral_tilt_br,torso_lateral_tilt_fp,session_pitch,user,session_mass_kg,session_height_m,age_yrs,playing_level,p_throws
87.6,46.1619,0.4286,22.2149,118.209,19.141,319.7459,90.3822,-3.7605,876.51,1838.699,97.9993,90.6462,12.6302,759.6417,36.5583,71.5511,87.3834,2.6563,2695.3463,122.661,36.3446,169.2497,52.1265,4998.462,992.8856,4.1478,150.1026,37.6603,1765.44,966.4764,176.6457,73.1427,18.0696,48.5508,115.0727,5.64,0.7272,20.2782,25.022,-4.6217,3036_4,1685.0,90.72,1.8542,20.62,college,L
89.5,31.7309,0.2911,25.5286,94.3044,7.6027,385.5387,78.4378,-56.5998,916.7924,1746.8505,61.0652,15.7516,21.889,120.5385,-1.3417,16.4474,14.1298,3.2021,2485.2827,113.8558,24.801,177.3941,44.981,4739.3649,986.9224,13.4048,158.2062,33.4957,1607.7962,837.5465,152.1199,33.7341,28.2728,43.857,114.4928,3.6348,0.778,10.4335,19.182,-6.1254,3037_1,964.0,94.3488,1.8796,25.21,independent,R
88.7,33.4797,0.3214,27.9162,93.2756,5.9599,389.5051,79.72,-52.2485,890.0136,1731.0822,59.4885,10.4384,24.1425,123.8248,-3.1935,12.0152,10.8183,3.3477,2458.6927,112.1043,25.2611,178.316,56.7096,4821.3677,996.7711,14.7506,132.4777,37.6508,1567.8704,858.6492,170.6915,35.3244,27.3415,42.6456,114.2483,1.7321,0.8141,11.6516,20.1343,-4.1893,3037_2,964.0,94.3488,1.8796,25.21,independent,R
88.9,33.2965,0.2857,36.268,94.8578,7.32,402.5321,80.2599,-61.1818,877.7114,1653.5447,62.001,19.8119,24.0178,114.3296,-1.8689,18.0727,16.1766,3.2021,2479.4694,114.7697,25.7841,177.4023,53.1053,4711.2288,998.4694,12.5814,174.5191,26.5911,1721.9851,897.1001,173.6496,40.8079,33.067,50.6035,113.8519,3.176,0.7783,7.4523,21.8201,-9.1533,3037_3,964.0,94.3488,1.8796,25.21,independent,R
88.8,31.7818,0.3036,34.1135,95.731,3.7395,372.7194,78.8177,-53.2594,1026.5826,1870.0143,46.7287,17.1251,26.6811,351.2116,-0.2119,13.0981,26.0575,3.2385,2459.0056,113.0489,24.4598,175.3499,61.1924,4774.759,980.9616,11.0854,190.1254,44.5756,1766.0286,843.2172,165.1435,45.3364,35.0544,42.6764,111.2383,3.0243,0.8303,7.0935,19.0779,-1.1324,3037_4,964.0,94.3488,1.8796,25.21,independent,R
88.6,34.1468,0.3652,22.6543,96.3251,3.5384,384.5009,78.0257,-54.1078,955.5576,1837.4945,97.1445,17.1559,22.6225,337.2712,1.0826,14.2051,20.2585,3.2937,2451.3958,113.4083,23.7758,174.9318,45.67,4661.4086,991.3382,12.5528,119.407,39.8089,1825.9735,914.299,175.5778,45.3569,20.503,41.5604,115.3763,0.4675,0.8106,8.704,22.0782,-2.4003,3037_5,964.0,94.3488,1.8796,25.21,independent,R
87.9,43.2244,0.3086,47.5303,96.3808,25.4144,432.6409,92.1042,-54.3646,1065.1416,1828.6939,104.1089,26.4361,18.7337,187.1416,-1.7782,15.4892,37.5739,3.0202,2697.3525,117.1668,26.1995,160.6136,63.3689,4538.3906,962.6561,11.3306,187.2317,34.3465,1627.2529,838.0989,190.2678,57.7481,42.9437,63.3231,146.5856,-3.5938,0.8852,21.941,6.8372,-4.7329,3043_1,1688.0,107.0496,1.8288,21.4,college,R
86.9,39.6824,0.375,49.3259,96.9162,23.1893,427.7283,94.7954,-52.4746,1115.2732,1950.0842,107.5839,33.6873,16.4447,261.9526,-5.3514,10.9205,42.9218,3.1293,2679.9,118.1519,25.2105,161.6208,64.4359,4472.2255,934.9438,12.1074,167.0189,33.1292,1674.654,940.4093,193.6267,52.3031,45.5118,64.4359,145.0732,-3.2312,0.9068,21.4303,7.7122,-4.3166,3043_2,1688.0,107.0496,1.8288,21.4,college,R
87.0,46.9327,0.3036,48.8927,99.6246,25.5847,431.3165,89.1445,-59.0185,1085.9237,1854.1624,101.7724,30.308,15.0257,189.317,1.4713,17.7271,40.4689,3.0916,2701.5847,118.457,25.4837,160.478,63.2762,4473.5918,955.6917,9.8835,170.9574,36.3533,1631.6838,857.8006,206.6508,55.0588,43.1365,63.2762,145.5162,-3.4206,0.8939,23.7135,8.3004,-2.7499,3043_3,1688.0,107.0496,1.8288,21.4,college,R
87.5,42.7055,0.4464,47.1603,95.9496,22.2631,434.1974,93.6526,-52.5606,1109.5723,2010.9383,106.0847,32.9229,16.8858,214.5506,-4.0857,14.5853,45.5739,3.039,2735.2226,119.108,25.1944,161.9432,64.924,4547.934,968.5441,12.6472,163.1086,36.2104,1671.5801,856.67,189.6617,52.5184,43.5928,64.0913,147.705,-3.7181,0.9011,21.79,6.9802,-2.3823,3043_4,1688.0,107.0496,1.8288,21.4,college,R
86.9,41.3618,0.4367,50.4742,95.1309,22.1245,439.5243,88.6155,-56.9284,1219.0864,2147.8468,104.0079,42.794,10.1047,347.844,2.6653,14.6882,50.5936,3.1293,2707.7421,115.9849,24.7518,162.2231,64.4509,4386.6557,1003.0567,11.4879,162.5684,40.7507,1716.6888,893.6774,205.5093,60.7311,34.9036,62.701,146.769,-4.1637,0.9218,21.8256,8.1734,-1.2735,3043_5,1688.0,107.0496,1.8288,21.4,college,R
87.1,38.3579,0.4286,70.9299,92.7597,9.5235,454.499,63.4898,-67.4473,1303.6239,1851.1142,197.1438,76.2389,37.041,417.8486,11.7677,82.9255,75.6023,3.3288,2391.6143,113.6424,33.496,168.1182,64.0563,4124.489,1042.813,13.4636,131.747,15.8568,2103.5795,1122.2215,215.1446,43.5535,48.3195,45.9318,117.5145,12.8459,0.8845,13.035,3.4144,-7.4401,3044_1,90.0,114.7608,1.8796,27.59,independent,R
87.3,43.0067,0.4542,82.29,93.836,7.4853,464.0876,64.491,-61.6905,1315.3646,1826.2674,202.2543,70.1476,37.3682,443.2257,8.956,79.3239,75.3688,3.2749,2249.4744,115.3448,35.0728,166.2254,66.6477,4080.3871,1055.8863,12.5723,107.4573,16.5968,2149.0928,1211.0506,216.5998,44.7988,57.8836,47.8095,109.3725,12.5937,0.8809,14.1816,3.9107,-6.8315,3044_2,90.0,114.7608,1.8796,27.59,independent,R
87.8,38.5126,0.4367,75.7248,89.8583,6.794,464.6474,60.8552,-61.7092,1263.8548,1858.819,183.0643,59.544,24.3689,285.9391,13.3558,53.4638,60.3138,3.3288,2444.8569,113.7832,35.0012,167.2829,65.1352,4106.2492,1080.7236,15.9152,120.6535,21.8931,2084.1462,1133.5009,256.011,41.3254,40.6276,43.9979,122.5288,11.6237,0.8959,12.4983,3.17,-7.8013,3044_3,90.0,114.7608,1.8796,27.59,independent,R
87.8,33.9184,0.4643,74.2409,95.8366,11.825,449.9296,65.2999,-59.3211,1300.9848,1906.8593,167.3248,57.2753,36.2232,468.7956,12.7571,83.6779,56.5531,3.2385,2478.8063,115.3032,35.4464,165.36,64.604,4028.1238,1080.8549,18.6928,124.075,11.5627,2114.032,1150.1469,224.6567,40.7456,52.5796,50.8701,118.7634,15.4347,0.8779,14.6041,-1.0562,-5.909,3044_4,90.0,114.7608,1.8796,27.59,independent,R
87.8,38.9246,0.4464,65.3349,93.5189,10.8574,470.9018,66.0855,-57.726,1287.5781,1937.1968,195.4844,89.0565,39.3499,496.1033,15.5658,92.5344,82.0935,3.256,2312.9257,114.6065,31.8473,172.947,62.9394,4471.2338,1077.0748,16.7194,145.4655,5.3531,2173.5632,1225.9776,254.0262,43.4192,52.3087,48.7549,109.9357,13.7754,0.8804,16.7813,1.0294,-5.4922,3044_5,90.0,114.7608,1.8796,27.59,independent,R
82.1,49.4631,0.3571,46.1425,117.7344,5.1233,311.7207,88.6989,-22.5832,1001.9844,1446.6724,131.6785,27.6803,7.1287,154.9506,1.9238,8.3978,25.2033,3.0202,2341.4908,117.791,26.7008,175.5501,56.8516,4584.2719,1095.4903,8.5998,119.0164,17.1137,1496.4075,755.2201,164.2867,39.956,28.8358,50.7696,83.667,14.1671,0.8893,26.6265,11.6739,-7.2481,3046_1,1689.0,78.9264,1.7526,22.71,college,R
81.9,51.7636,0.3463,50.9565,116.0289,6.8945,314.8343,92.9382,-29.0846,1030.0801,1501.6232,134.247,36.782,6.6303,185.8191,2.305,11.4788,34.5642,3.093,2420.961,116.0289,29.4766,174.3461,54.3501,4705.6737,1113.0163,5.7704,139.5276,16.8363,1469.946,763.5954,155.3858,45.4213,30.5772,43.9582,83.0811,11.5979,0.8898,29.6796,12.9523,-6.7025,3046_2,1689.0,78.9264,1.7526,22.71,college,R
81.7,44.8296,0.3929,58.1779,115.8459,6.7446,316.9459,89.8721,-20.3688,1019.1496,1455.8324,134.6401,28.8265,10.2088,192.0905,8.4023,12.8314,35.7615,3.0566,2466.2243,116.8323,29.1775,175.6361,55.0603,4709.435,1124.6779,10.0649,113.6739,25.4724,1466.6044,775.7064,157.2379,39.461,33.3234,48.6736,83.6176,12.2326,0.891,27.892,11.7018,-3.9574,3046_3,1689.0,78.9264,1.7526,22.71,college,R
82.3,52.5601,0.3639,49.2576,114.2235,7.4027,319.6062,85.4641,-19.936,938.316,1455.5975,134.4236,19.3464,10.7885,307.1326,4.3707,8.2728,30.7633,3.093,2412.2337,116.6063,30.2082,176.2256,56.4921,4743.3647,1109.9356,9.7201,87.2446,35.5051,1515.9165,753.1081,173.9153,42.7483,28.8397,53.3741,82.6928,9.9129,0.8734,30.0074,12.8665,2.4788,3046_4,1689.0,78.9264,1.7526,22.71,college,R
81.4,37.6349,0.2547,45.7032,117.9237,11.5809,314.3912,54.3547,-40.7233,927.3124,1646.6286,109.9624,23.7763,25.1565,155.8095,-7.8664,9.7274,28.2293,3.2196,2412.0598,120.9316,37.6421,166.0848,43.458,4453.6352,1155.7649,8.1984,64.5917,20.1495,1395.3644,737.0285,139.2838,58.727,34.0781,20.1323,103.7376,11.415,0.8844,8.1886,11.8101,-6.6132,3053_1,1543.0,93.8952,1.8542,20.77,college,L
81.4,38.0888,0.2722,49.6477,119.0577,10.5834,316.3834,53.8695,-43.067,953.8396,1812.1725,128.5614,23.8484,27.5522,229.1482,-8.4971,8.907,30.4144,3.221,2496.4211,124.4714,38.5234,166.9703,42.0536,4533.6997,1172.4189,7.1185,64.3766,18.353,1442.4526,786.1721,151.3203,59.8748,35.4465,18.1454,102.4259,12.5366,0.8866,8.3202,13.3545,-6.3324,3053_2,1543.0,93.8952,1.8542,20.77,college,L
81.6,36.516,0.25,48.8397,120.4001,8.9509,306.1512,48.8532,-39.6914,1063.312,2046.8411,148.1636,14.1371,12.6373,170.3241,-15.8264,1.6308,33.0569,3.2021,2448.41,123.09,39.5805,164.6712,42.6906,4467.6558,1198.2475,13.5735,26.1097,35.4565,1498.5422,710.3156,161.1475,66.1797,33.6633,20.1786,104.8323,10.8352,0.9081,6.0315,7.7111,-4.2563,3053_3,1543.0,93.8952,1.8542,20.77,college,L
81.3,33.3677,0.2183,39.9195,115.1576,18.5626,307.4861,54.4266,-40.2312,888.2705,1711.0767,107.6454,33.2048,18.0344,186.9017,-0.8323,16.9766,38.9202,3.0566,2495.4154,123.2453,37.1457,166.9969,45.9736,4493.511,1147.5924,9.8749,69.7762,18.7578,1496.8666,702.004,133.3772,64.4816,26.019,22.5224,103.7146,13.634,0.8643,11.5216,5.778,-7.2841,3053_4,1543.0,93.8952,1.8542,20.77,college,L
80.9,34.3973,0.1964,53.9401,115.4278,18.0195,317.7277,57.6569,-42.3684,869.4262,1645.6395,139.8161,12.2953,37.7557,208.8807,-7.8096,17.6655,18.3491,3.1657,2550.774,126.5687,38.0216,165.2703,44.6944,4564.281,1128.5779,1.7519,66.9774,7.165,1378.5193,698.8131,133.6048,72.4513,33.906,19.4503,99.2142,12.7453,0.879,13.2695,5.8893,-5.6527,3053_5,1543.0,93.8952,1.8542,20.77,college,L
78.8,45.3063,0.2359,61.4356,100.4227,22.1984,301.1009,75.0599,-21.7541,1105.9511,1923.2479,89.785,42.2032,43.3091,459.3714,1.26,42.3818,25.1883,3.0377,2423.2575,126.3478,30.5093,162.0521,43.5523,4139.4623,898.6531,8.2194,84.3213,48.2467,1415.4714,729.9436,49.637,55.5203,43.5359,43.5012,117.2885,6.2391,0.8576,11.0033,11.4371,1.9803,3055_1,1692.0,93.4416,1.905,19.61,college,R
78.5,48.6921,0.2183,63.2899,104.5444,17.1517,315.1305,74.998,-24.0457,1320.2953,1966.1671,108.2341,41.9967,54.0368,396.2555,-0.3654,41.9471,30.4283,3.1846,2422.2182,126.5268,31.4477,164.2258,43.938,4137.5171,922.3648,10.1536,55.828,51.42,1465.8296,804.3163,74.3129,62.9879,44.5107,42.0475,113.7701,6.0412,0.9059,9.105,12.524,2.8363,3055_2,1692.0,93.4416,1.905,19.61,college,R
80.5,51.3951,0.2547,54.9042,102.233,19.59,318.5991,73.646,-28.2611,1120.9839,1874.5593,97.7613,36.2562,44.7303,373.8234,1.9866,44.1185,27.0244,3.1105,2447.1359,125.2893,32.2721,161.7043,45.9072,4266.0807,944.0324,9.5985,64.295,51.5439,1486.092,746.1267,70.6544,56.9857,37.3706,43.5665,118.0366,5.5003,0.8815,10.5556,10.3581,2.2398,3055_3,1692.0,93.4416,1.905,19.61,college,R
79.3,46.5667,0.25,55.5998,103.5931,22.262,311.0076,81.546,-19.6575,1192.5051,1904.5061,99.7608,55.1298,49.6342,395.1634,1.3622,37.1491,26.9639,3.2385,2509.773,127.578,30.1853,162.8884,44.3806,4278.1392,870.8432,7.5028,121.5008,41.1367,1595.6265,802.7511,74.5389,53.3822,41.0527,44.1957,115.557,10.5831,0.8766,14.2712,12.9149,2.4608,3055_4,1692.0,93.4416,1.905,19.61,college,R
78.3,48.6093,0.25,57.9353,102.6075,20.9035,299.1787,74.1983,-24.8767,1192.8736,1962.959,95.2553,37.8643,49.1779,478.2262,1.7702,43.83,25.4972,3.0754,2496.4637,128.1823,31.4035,163.396,44.6221,4273.6993,923.14,9.889,67.5243,51.0131,1444.917,738.4622,66.5273,57.4203,41.7253,43.2626,118.9375,6.1472,0.869,9.6161,10.1826,2.8098,3055_5,1692.0,93.4416,1.905,19.61,college,R
89.2,34.5722,0.1786,39.0752,110.1438,39.9398,324.0148,72.9698,-42.25,865.4577,1721.6928,84.0646,65.1062,5.1492,287.8109,16.9505,50.4939,49.6481,2.8194,2501.2289,119.016,32.5966,177.7231,49.0929,4790.2632,1157.1236,14.6059,97.3253,46.7243,1328.4457,838.0434,135.9295,47.2908,33.5574,47.9099,119.8782,0.4152,0.7755,19.3669,7.8102,8.3766,3065_1,675.0,82.5552,1.8288,22.04,college,R
89.4,38.4196,0.128,35.2449,109.7528,41.3738,312.8713,73.5336,-41.1983,944.2851,1800.2767,88.4352,59.9345,7.9141,302.6238,15.4099,48.3929,48.3988,2.8922,2517.2352,119.5278,31.7824,176.9715,51.109,4787.5497,1133.6801,13.4443,86.1221,46.8441,1340.9861,822.1896,155.0543,49.9291,31.4342,50.2046,119.8844,1.941,0.7906,19.8287,9.5607,10.362,3065_2,675.0,82.5552,1.8288,22.04,college,R
88.9,34.8259,0.1786,33.7025,109.9016,40.9209,317.6159,72.7947,-38.6096,1044.6887,1879.1764,94.3401,49.6834,9.8708,464.8216,16.3388,37.2022,43.7484,2.9649,2519.1291,119.0113,32.552,177.5961,51.0227,4844.0127,1137.6039,14.449,77.0401,48.9153,1380.3545,862.4382,160.3655,51.7904,30.7771,50.2572,121.3613,1.1729,0.8039,19.171,8.6649,10.4361,3065_3,675.0,82.5552,1.8288,22.04,college,R
89.3,36.8282,0.1456,35.1063,110.7728,40.8803,323.4375,72.0283,-40.3079,921.549,1915.4673,96.4453,56.0765,7.0931,357.7431,14.7884,37.5914,53.5586,2.8922,2538.5477,119.269,33.1581,177.2404,50.6978,4854.6356,1159.1518,16.0862,81.6211,50.5928,1312.9226,828.7402,159.6818,46.2775,33.0698,50.2107,121.7278,0.6495,0.8045,19.0834,9.9172,9.9885,3065_4,675.0,82.5552,1.8288,22.04,college,R
89.1,36.3047,0.1819,29.3302,109.6504,41.2637,311.7266,71.6066,-38.8341,874.6698,1757.1773,91.126,52.3761,6.5369,282.1453,15.3555,41.7411,48.2787,2.8382,2556.2439,120.6099,31.6764,178.3422,51.7078,4815.1338,1163.769,14.9129,88.2128,48.3854,1308.9091,830.5556,130.6973,42.5676,25.231,51.2293,124.9405,0.2105,0.7934,22.0404,11.1677,10.6113,3065_5,675.0,82.5552,1.8288,22.04,college,R
92.4,45.5291,0.1644,65.0253,107.2487,24.7897,409.8558,80.2657,-42.0841,1292.8209,2187.9993,129.0696,50.7214,20.4422,259.7944,10.7217,65.1752,46.233,3.3652,2536.6925,120.6299,27.6736,173.3415,58.6407,4590.4895,1115.7122,9.6499,86.3753,30.8059,1464.1754,817.5504,136.8527,91.6992,51.831,43.9762,118.1147,-0.5351,0.8976,15.3213,15.1358,-4.3438,3132_1,1002.0,97.9776,1.8288,25.07,college,L
92.2,47.3695,0.1819,65.2351,109.2812,26.0594,417.0031,81.0442,-47.7052,1311.8617,2065.7568,125.3035,54.6789,22.8667,355.6186,12.5499,72.7997,46.9499,3.4204,2591.69,121.9938,27.0901,174.7342,56.661,4648.2385,1122.4439,7.3585,111.1206,26.5811,1465.8913,827.1511,170.1227,83.8927,47.1302,42.2101,117.9551,-0.0602,0.9007,16.2779,16.5889,-5.8172,3132_2,1002.0,97.9776,1.8288,25.07,college,L
92.1,45.1169,0.1631,66.9746,106.0587,28.2838,413.9898,82.8328,-40.791,1397.9219,2393.4466,120.243,59.7922,19.5684,314.2807,14.7803,75.3021,56.4786,3.4029,2547.128,120.3552,27.1073,174.3888,55.6706,4609.7591,1093.1473,10.5765,81.4329,29.1198,1528.8334,871.353,199.3915,79.3461,53.7243,44.3906,116.1567,-0.3311,0.9183,15.398,14.9346,-7.4085,3132_3,1002.0,97.9776,1.8288,25.07,college,L
91.8,42.9617,0.1819,72.2355,108.1366,26.5157,419.1219,81.6481,-39.4281,1411.8389,2298.8404,129.3519,59.1761,23.3383,316.5085,14.5122,70.2213,62.2983,3.4016,2538.5088,121.998,30.6289,176.6785,55.8687,4595.8338,1110.3496,10.032,110.8678,27.2013,1522.3523,836.0875,159.9538,82.3527,57.0816,41.845,116.2972,-0.488,0.9166,14.24,15.2791,-6.8981,3132_4,1002.0,97.9776,1.8288,25.07,college,L
91.9,45.7139,0.2183,66.8936,107.144,26.8838,414.1695,82.5711,-39.6469,1599.6268,2617.4556,114.7398,54.215,24.8885,298.1606,12.3444,65.118,64.7965,3.4932,2555.0329,120.5414,28.8154,175.1408,57.6,4588.9379,1103.3482,11.2952,78.7448,30.3083,1603.2536,890.8621,201.8835,81.5947,48.1867,41.3426,117.5856,0.4372,0.9301,16.7541,16.365,-5.8964,3132_5,1002.0,97.9776,1.8288,25.07,college,L
84.9,50.2213,0.4821,61.6209,111.0756,10.4279,379.6409,74.2213,-25.4747,1024.4989,1629.3287,114.2699,37.6855,7.9441,187.9739,11.4686,24.5835,40.6886,3.1293,2590.5913,119.4715,29.3986,180.7525,47.2894,4915.5209,1179.9019,8.6412,119.459,33.2533,1737.2575,886.083,205.8335,35.2668,41.46,46.66,83.1025,10.8524,0.8766,26.1829,12.7782,1.6432,3140_1,1737.0,83.916,1.7526,22.85,college,R
84.5,43.3841,0.5822,61.8104,112.2004,16.2433,366.8342,88.2438,-18.0552,989.1275,1581.1516,121.2301,36.6938,13.2199,202.4913,8.966,30.4972,36.4332,3.1118,2575.8336,119.4508,30.2127,182.8873,45.2741,4907.1488,1174.0236,9.9835,148.2901,23.2362,1590.3499,811.5687,160.1767,38.4461,37.9175,42.0786,87.8936,7.8778,0.8825,28.7411,11.4421,-0.4144,3140_2,1737.0,83.916,1.7526,22.85,college,R
85.8,44.2583,0.5714,64.3199,106.3032,15.4978,368.4658,74.7965,-15.0629,1028.8172,1543.2318,119.9947,38.626,3.48,245.3325,12.9462,23.5495,44.6488,3.0741,2544.8622,119.0672,31.0688,183.0124,47.1181,4874.6032,1137.2843,16.1437,67.4306,47.8773,1544.8872,801.0823,155.0397,40.5715,47.5654,45.7828,89.6812,9.4588,0.9198,28.7109,12.3432,10.2128,3140_3,1737.0,83.916,1.7526,22.85,college,R
84.3,45.1865,0.5633,62.7477,109.4309,16.0916,362.2975,70.8756,-15.7811,1035.4716,1617.5191,129.6177,39.3718,4.795,177.4587,10.5844,20.4495,44.7075,3.0202,2610.6242,120.9409,26.1595,183.3368,42.3942,4956.7299,1177.1838,14.4073,90.6841,34.3477,1501.5931,726.8131,190.4694,24.543,41.6146,42.3096,85.2743,16.3426,0.8958,28.6513,13.5515,7.4573,3140_4,1737.0,83.916,1.7526,22.85,college,R
84.4,45.9219,0.5536,68.1803,111.5295,12.112,369.6899,76.7953,-16.701,1042.7425,1557.4027,119.6732,32.7155,15.1316,168.6834,7.1742,23.3985,39.2573,3.128,2608.7624,120.5796,30.6266,180.0214,45.1796,4852.1552,1166.1923,8.5275,103.5755,35.5268,1575.0082,831.4792,195.0732,43.0982,44.9623,44.5132,82.6319,6.3792,0.9012,28.9025,14.6127,3.867,3140_5,1737.0,83.916,1.7526,22.85,college,R
78.3,57.8741,0.1819,18.8923,100.9915,27.8028,244.007,85.6829,-39.3074,811.2999,1474.355,51.383,24.9188,19.8165,295.9132,8.6923,32.9,17.149,3.1293,2322.3494,108.0203,37.2019,176.5847,54.0983,4401.9825,1049.8619,11.0166,62.4152,50.184,1009.6533,547.3268,117.37,40.3052,4.0084,49.7162,92.8797,3.7319,0.8836,37.0427,26.2419,13.0399,3172_1,1756.0,73.4832,1.8288,18.62,high_school,R
79.2,56.8681,0.1964,24.2901,99.997,29.9242,255.2979,88.8106,-41.0985,822.8969,1431.8392,44.396,21.5219,17.2016,178.2067,2.2333,27.6176,10.8551,3.1846,2397.2144,110.3041,35.6771,179.4328,53.9026,4405.544,1053.4913,7.34,70.2818,38.0825,1021.7367,587.2826,137.9928,41.0008,3.839,51.3608,93.3666,9.7129,0.8921,42.0467,27.2085,8.9605,3172_2,1756.0,73.4832,1.8288,18.62,high_school,R
78.2,56.5293,0.2321,21.5848,99.8932,29.3603,251.883,87.7682,-40.5345,777.5432,1404.3604,53.7534,21.3112,18.7578,224.7987,5.7988,30.5359,12.4589,3.1846,2350.0015,108.9314,34.7857,176.3727,50.425,4443.5333,1023.2435,9.1757,64.677,46.1383,1014.304,565.7602,122.0855,41.3281,3.5317,47.1267,91.3053,4.7254,0.8912,40.8809,26.4288,13.7226,3172_3,1756.0,73.4832,1.8288,18.62,high_school,R
78.8,58.9708,0.2547,23.0044,97.5248,30.296,254.4115,89.9934,-41.969,738.0722,1306.3531,51.0401,11.5463,19.6163,142.5036,-1.4915,19.9415,6.0052,3.2385,2379.0368,107.0725,35.1597,179.5667,52.161,4290.202,1057.3129,7.4498,71.5797,40.0065,1011.1315,586.2436,115.787,40.6857,3.2456,50.2438,91.8467,9.2144,0.9188,42.7417,27.2278,9.6892,3172_4,1756.0,73.4832,1.8288,18.62,high_school,R
77.4,58.6358,0.2359,19.3758,99.913,30.562,242.3035,89.4434,-42.8239,743.1989,1293.4381,49.8811,15.1611,20.0169,147.1045,-1.2101,22.0528,8.2215,3.256,2359.4254,107.3411,34.7173,178.5983,53.8254,4278.7001,1028.6308,8.2455,68.0275,41.3143,1020.5746,588.3336,109.4367,41.6457,2.1322,51.2203,90.9207,7.438,0.9023,41.4261,26.671,9.2691,3172_5,1756.0,73.4832,1.8288,18.62,high_school,R
77.8,41.8714,0.3393,43.8235,91.1595,-12.1053,258.9604,83.8758,-43.5416,802.1362,1535.8049,65.7933,39.4155,11.3051,603.3972,10.1734,36.0694,37.0635,2.911,2254.7603,105.9327,20.1234,147.9052,58.5513,3879.1153,1045.3042,20.158,96.2462,26.9573,1826.5429,919.7292,243.8067,59.1829,37.112,43.0727,99.3123,-8.2137,0.7706,-1.1412,23.0558,-11.0281,3222_1,572.0,87.5448,1.7018,24.1,college,R
77.1,41.6298,0.3393,39.9791,93.3058,-12.1973,254.6903,83.1702,-41.5396,836.5043,1478.2818,71.3271,43.0237,9.9876,578.715,16.4501,33.3182,51.3564,2.8935,2265.1397,104.1662,20.9315,146.9484,60.0161,3975.5119,1047.7307,16.8733,93.3786,35.0038,1769.3196,869.1256,268.4055,49.5426,35.8645,38.351,104.5693,-12.2858,0.8042,-5.2844,27.4375,-9.6109,3222_2,572.0,87.5448,1.7018,24.1,college,R
77.9,40.4734,0.4286,40.7224,90.4793,-12.6716,259.5891,80.7938,-44.5706,733.4481,1549.2158,50.0614,46.4875,2.7912,632.5247,16.9256,37.5016,42.5197,2.7843,2241.1662,102.215,20.4984,145.2974,59.8555,3816.7,1070.5338,18.3091,119.0552,31.3088,1818.2254,856.1207,246.5831,48.3754,37.2693,39.5667,101.4599,-10.5002,0.7197,-2.1326,24.2423,-8.6262,3222_3,572.0,87.5448,1.7018,24.1,college,R
77.2,40.785,0.3639,43.1457,100.078,-12.025,253.6269,78.8163,-45.7657,754.6747,1595.072,56.0923,42.317,2.9687,587.9681,16.3592,33.8192,43.6921,2.7115,2272.3272,108.9813,18.126,144.2908,55.3808,3830.1485,1078.9711,18.4452,102.3057,32.6615,1792.5458,871.9703,250.2131,49.9102,35.1635,35.8315,97.4499,-9.2571,0.7288,-2.8713,21.3158,-8.0272,3222_4,572.0,87.5448,1.7018,24.1,college,R
78.1,40.5568,0.375,40.1082,86.7191,-13.1128,264.2108,82.3179,-49.2702,720.9773,1500.4951,57.4044,50.1936,6.3804,706.1824,15.4972,37.9629,47.226,2.783,2166.9675,103.196,21.0665,147.6777,58.9053,3879.4173,1060.4178,19.1533,127.1336,22.0444,1821.3835,903.3183,230.169,51.6178,40.6386,45.1311,97.3362,-10.2481,0.7279,-1.2264,21.8689,-11.6317,3222_5,572.0,87.5448,1.7018,24.1,college,R
90.6,45.6683,0.2547,52.2108,119.1791,11.2496,410.5536,79.5664,-40.1539,1002.3233,2085.0107,91.2748,51.0175,35.4532,279.6977,0.7027,44.0863,28.9069,2.9649,2251.9756,122.7256,40.9071,165.1136,47.0392,4769.9726,1221.8781,0.9845,162.7176,19.8393,1454.5691,818.5858,143.1682,81.1706,40.1159,45.7994,121.4164,-0.9335,0.8037,22.4358,16.8735,-8.7055,3228_1,1706.0,93.8952,1.8542,25.16,milb,R
91.1,43.7785,0.25,49.3603,120.3667,7.643,409.2503,75.0877,-49.0122,1050.001,2084.4073,103.6601,42.8269,39.266,248.7835,1.0661,41.435,24.578,3.0377,2228.1191,121.1094,40.8231,164.3143,48.5158,4709.868,1212.0435,1.506,148.0801,30.5626,1486.1027,848.6048,144.5413,83.7693,38.4288,48.3592,123.283,-2.5115,0.8225,20.0859,16.6586,-6.4386,3228_2,1706.0,93.8952,1.8542,25.16,milb,R
